Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Days_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
C4907064,Unit 405 - 25 Carlton St,Church-Yonge Corridor - Toronto,Condo Apt,"$599,000","$628,762",2020-09-16,"$625,000",1+1 Bedrooms,2 Bathrooms,0 Garage,"$2,621","Condo Apt, Apartment",$547/month,15-Nov,600-699 feet??,None,"water,heat",11 days,22 day(s),2020-09-10,2020-09-25,"$2,459",2.95%,Yonge & Carlton,"Bbqs Allowed, Concierge, Exercise Room, Guest Suites, Rooftop Deck/Garden, Visitor Parking",W,Toronto,"Location Location Location! 99 Walk Score! Bright, Clean Unit In The Centre Of It All. Open Concept. Huge Master Br W/ Ensuite & W/I Closet. Extra Room Is Private & Doubles As A Guest Room/Office. Freshly Painted Throughout. Floor To Ceiling Windows. Two Walkouts Opening To A Huge L-Shaped Entertainer's Terrace. Kitchen W/ Island. Hardwood Floors. Steps From Everything.. College Subway&Transit, Cinemas, Restaurants, Grocery Stores, College Park & Eaton Centre"
W4905747,Unit 203 - 2 Old Mill Dr,High Park-Swansea - Toronto,Condo Apt,"$609,900","$652,134",2020-09-17,"$608,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,519","Condo Apt, Apartment",$595/month,0-5,600-699 feet??,Other,water,11 days,14 day(s),2020-09-10,2020-09-22,"$2,109",2.25%,Bloor/South/Kingsway,"Concierge, Exercise Room, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"Out Of Magazine! Fabulous Contemporary Design In Tridel's Luxury Boutique Bldg.One Bedroom + Media 9 Foot Ceilings, Custom Built-In Unit In Media Space W/Floating Shelves & Desk, Custom Ceilings W/Led Potlights,Smart Switches,Cedar Lined Closets, Custom Doors, Spice Rack Pull Out Etc.Thousands Of Dollars In Upgrades.The Ameneties That You Dream Of! Rooftop, Sky Lounge/Garden, Indoor Pool,Gym,Guest Suites, Steps To Subway,Bwv Shopping & Restaurants..Beautiful"
C4902645,Unit 1305 - 39 Sherbourne St,Church-Yonge Corridor - Toronto,Condo Apt,"$640,000","$636,191",2020-09-14,"$622,000",1+1 Bedrooms,1 Bathrooms,0 Garage,"$2,321","Condo Apt, Apartment",$477/month,-,600-699 feet??,None,"water,heat",13 days,22 day(s),2020-09-08,2020-09-22,"$1,922",2.14%,King/Sherbourne,"Concierge, Guest Suites, Gym, Visitor Parking",W,Toronto,"Welcome To King Plus Condos. A True Gem! 1 Bedroom+Den, 635 Sqft Of Living Space In The Design District Of Toronto. A Heritage Building With Ultra Modern Elements. Open Concept Living, With Upgraded Appliances, Quartz Counter Top And Outstanding Views Of Downtown Toronto. Super Location That Is Steps To George Brown College, Historic St. Lawrence Market, Distillery District, Shops, Restaurants And Ttc."
W4902523,117 John St,Weston - Toronto,Detached,"$599,800","$657,081",2020-09-20,"$607,000",3 Bedrooms,1 Bathrooms,0 Garage,"$2,627","Detached, 2-Storey",,-,1300 feet?? (SigmaEstimate??),Unfinished,,13 days,11 day(s),2020-09-08,2020-09-22,"$2,453",3.94%,Jane / Lawrence,,S,Toronto,"Cozy Detached Home With 3 Bedrooms And 1 Bathroom. Fairly Large Fenced In Backyard. Great Location With Transit Right Outside, Parks And Schools Nearby. House Is Being Sold As Is Where Is."
E4902588,823 Craven Rd,Greenwood-Coxwell - Toronto,Semi-Detached,"$699,000","$836,074",2020-09-22,"$699,000",2 Bedrooms,2 Bathrooms,0 Garage,"$2,933","Semi-Detached, 2-Storey",,-,900 feet?? (SigmaEstimate??),None,,13 days,11 day(s),2020-09-08,2020-09-25,"$2,715",3.43%,Coxwell & Gerrard,,E,Toronto,"The Ultimate Condo Alternative & No Condo Fees! A Great Starter Home. Located On A Cul-De-Sac, This 2 Bedroom With A W/O To A Large Upper Deck Is Move In Ready. Front Pad Sitting Area And A Private Backyard. Steps To Coxwel Subway, Danforth Shopping, Monarch Park With A Skating Ring & A Pool. Don't Miss This Gem."
W4901486,Unit 219 - 370 Hopewell Ave,Briar Hill-Belgravia - Toronto,Condo Townhouse,"$699,000","$723,231",2020-09-08,"$715,000",2+1 Bedrooms,2 Bathrooms,1 Garage,"$2,759","Condo Townhouse, 2-Storey",$385/month,0-5,1000-1199 feet??,None,,13 days,24 day(s),2020-09-08,2020-09-22,"$2,467",2.80%,West Marke & Eglinton L.R.T.,"Bbqs Allowed, Bike Storage, Visitor Parking",S,Toronto,"Chic & Bright 2-Year New Executive Townhome In The Heart Of Briar Hill,Just Steps To Eglinton Lrt Set To Open In 2021. Stunning! Upgraded 2+1 Home,One Of The Largest Models.Offers Breathtaking Open Concept Main Flr;Modern Kitchen W/Granite Counters&Sleek Backsplash; Led P-Lights; 9' Ceilings;Fresh Paint;Smart Thromostat;Huge 150 Sf Roof Top Deck/Terrace W/Custom Wood Flr&View Of C.N Tower!Walk To Public Transit&One Of The Best Schools In City Westprep!See 3D!"
W4900296,11 Bernice Cres N,Rockcliffe-Smythe - Toronto,Detached,"$699,999","$748,201",2020-09-15,"$725,000",2 Bedrooms,2 Bathrooms,0 Garage,"$2,687","Detached, 2-Storey",,-,900 feet?? (SigmaEstimate??),Finished,,16 days,11 day(s),2020-09-05,2020-09-21,"$2,648",3.76%,Jane St.\st. Clair,,E,Toronto,"Great Investment Potential! Detached 2 Bedrooms And 2 Bath Home With Versatile Lower Level For Rec. Room Or Home Office. Perfect For Renovators, Investors Or First Time Buyers. Unique Property With A Large Lot. Walking Distance To Schools, Transit, Shops, Parks And Trails. All In A Family Friendly Neighbourhood Close To The Bloor-West Village! Needing Some Tlc And Awaiting Your Personal Touch. Double Car Parking, Fully Fenced Yard, Motivated Seller!"
C4896802,Unit 1211 - 323 Richmond St E,Moss Park - Toronto,Condo Apt,"$578,000","$602,127",2020-09-23,"$565,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$1,973","Condo Apt, Apartment",$447/month,16-30,600-699 feet??,None,"water,hydro,heat",19 days,15 day(s),2020-09-02,2020-09-29,"$2,591",3.73%,Richmond St E & Sherbourne St,"Bike Storage, Concierge, Gym, Sauna",S,Toronto,"Delight In This Large Suite With Parking+Locker!! The St. Lawrence Market & Historic Distillery District,Shopping, Ttc. Enjoy The Vitality Of The City Lights At Night From The Large, South-Facing, Open Balcony. The Den Is Perfect For An At-Home Office Or Separate Dining Area, Whatever Suits Your Needs. Open Kitchen, Abundant Storage And Great Natural Light Throughout. Fantastic Bedroom, No Worries About A King-Sized Bed Here + It Has Wall-To-Wall Closets."
C4884433,Unit 609 - 231 Fort York Blvd,Niagara - Toronto,Condo Apt,"$628,000","$654,271",2020-09-17,"$625,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,147","Condo Apt, Apartment",$553/month,-,700-799 feet??,None,"water,heat",28 days,14 day(s),2020-08-24,2020-09-22,"$1,988",2.16%,Bathurst And Lakeshore,"Concierge, Gym, Indoor Pool, Rooftop Deck/Garden, Sauna, Security Guard",S,Toronto,"This Is A Stunning Completely Renovated Condo Located In A Premium Location Of Fort York, Overlooking Private Green Space Views Of Trees And The Lake. Large Windows For Plenty Of Light With A Corner Balcony, Ideal For Privacy. This Building Offers World Class Amenities. The Owner Has Spent Thousands Recently On Making This Condo Beautiful. This Beautifully Designed Condo Can Easily Be Converted Into A 2 Bedroom. Amazing Value...Come And See For Yourself!"
W4877527,60 Cameron Ave,Keelesdale-Eglinton West - Toronto,Detached,"$750,000","$754,375",2020-09-16,"$600,000",2 Bedrooms,1 Bathrooms,1 Garage,"$2,717","Detached, Bungalow",,-,900 feet?? (SigmaEstimate??),Unfinished,,33 days,17 day(s),2020-08-19,2020-09-23,"$2,995",4.18%,Keele/Eglinton,,N,Toronto,Attention Builders Or Handiman -- 0Ne Block To T.T.C. ( Eglinton And Future Lrt ) - Short Bus Ride To Subway - Easy Access To Blackcreek And 401/400 -Quiet One Way Street - Home And Terraced Back Yard Is In Need Of Some Attention ** Possible Renovation Or Rebuild ** There Is No Showings Of The Residence **
C4859798,Unit 505 - 170 Avenue Rd,Annex - Toronto,Condo Apt,"$651,900","$648,146",2020-09-08,"$670,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,807","Condo Apt, Apartment",$370/month,-,0-499 feet??,None,"water,heat",47 days,28 day(s),2020-08-05,2020-09-21,"$2,500",3.15%,Avenue Rd And Davenport,,W,Toronto,"Beautiful Upscale Condo In Avenue Rd. Built By Menkes. Walk To Best Schools & Parks. Annex Meets Yorkville. Luxury 1 Bedroom Suite Approx. 486 Sq.Ft. Steps To Dupont, Rosedale, St George & Bay Subway, Close To Ramsden Park & Rom. Grand Lobby, Indoor Pool, Outdoor Lounge, Cabana Bbq & Party Room."
C4921100,Unit 504 - 608 Richmond St W,Waterfront Communities C1 - Toronto,Condo Apt,"$550,000","$570,542",2020-09-22,"$550,000",1 Bedrooms,1 Bathrooms,0 Garage,"$1,856","Condo Apt, Loft",$338/month,-,0-499 feet??,None,water,0 days,20 day(s),2020-09-20,2020-09-28,"$1,800",2.54%,Bathurst St/Riichmond St W,,S,Toronto,"Luxurious New York Style 1-Bed Loft With 9' Exposed Concrete Ceilings, Floor-To-Floor Ceiling Windows, ***Highly Desirable Lafayette Floor Plan***Laminate Floors, Modern Euro-Style Kitchen With Stone Counters. Glass Back Splash, Gas Cooking, & S/S Appliances. Bright & Sunny South Exposure. In The Heart Of The Entertainment District; Steps From The Ttc & Countless Restaurants, Coffee Shops & Boutiques Along King And Queen St. Move Right In!"
"E4912120, 40021231",Unit 906 - 2055 Danforth Ave,Woodbine Corridor - Toronto,Condo Apt,"$569,000","$597,369",2020-09-19,"$560,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,183","Condo Apt, Apartment",$526/month,2015,600-699 feet??,None,"water,heat",6 days,7 day(s),2020-09-14,2020-09-21,"$1,948",2.42%,Woodbine,"Gym, Party/Meeting Room, Visitor Parking",Ne,Toronto,"Cute Corner In Carmelina. Natural Light Pours Into This 1 Bed + 1 Bath Unit, With Floor To Ceiling Windows Offering Panoramic Views Of The Danforth And North Toronto. Steps To Woodbine Subway Station, Farmers Markets, & Greektown; Minutes To Downtown. Bldg Amenities Incl. 24Hr Remote Concierge,Party Room,Gym,Outdoor Seating W/Bbq & Visitor Parking."
C4902821,Unit 2909 - 3 Navy Wharf Crt,Waterfront Communities C1 - Toronto,Condo Apt,"$599,900","$599,542",2020-09-30,"$565,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,039","Condo Apt, Apartment",$414/month,-,500-599 feet??,None,"water,hydro,heat",12 days,20 day(s),2020-09-08,2020-10-05,"$1,907",2.44%,Front/Spadina,"Gym, Indoor Pool, Recreation Room, Sauna, Security Guard, Security System",S,Toronto,"Incredible Price! Rarely Available Sub Penthouse Unit With South Facing Water Views In Downtown! Bright 1 Bed Unit Perfectly Laid Out With No Wasted Space. Open Kitchen W/ Granite Countertops, Dual Sink, Stainless Steel Appliances With Gas Range. Over 30,000 Sqft Of Amenity Space With Indoor Pool, Full Basketball Court, Squash, Fully Equipped Gym, Golf, Yoga, Bowling, 24 Hr Concierge & More. Unit Comes With Parking & Locker."
C4893256,Unit 504 - 126 Simcoe St,Waterfront Communities C1 - Toronto,Condo Apt,"$729,000","$671,631",2020-09-10,"$648,000",2 Bedrooms,1 Bathrooms,1 Garage,"$2,849","Condo Apt, Apartment",$585/month,-,700-799 feet??,None,"water,heat",19 days,20 day(s),2020-09-01,2020-09-25,"$2,400",2.58%,University/Adelaide,,Nw,Toronto,"Location! Location! Location! Walk To Financial, Hospital & Court Districts, Subway, Street Car. Close To Theaters, Restaurants & Shopping. N/W Corner 2 Bedrooms Unit, 9' Ft Ceiling With Ceiling To Floor Windows. Great Bldg Amenities. 24 Hr Concierge. Newly Renovated."
C4916122,Unit 102 - 123 Eglinton Ave,Mount Pleasant West - Toronto,Condo Apt,"$595,000","$610,680",2020-09-19,"$665,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,600","Condo Apt, Apartment",$598/month,16-30,700-799 feet??,None,water,2 days,17 day(s),2020-09-17,2020-09-21,"$2,010",2.16%,Yonge & Eglinton,"Bbqs Allowed, Exercise Room, Guest Suites, Outdoor Pool, Security Guard, Visitor Parking",E,Toronto,"Immaculate, Oversized 750 Sqft 1 Bedroom; Enough Space For A Home Office, Living And Separate Dining Area, And King Size Bed. Secure, Private Entrance Via Patio. Patio Provides Outside Living Space With Bbq Hook Up, Dining Table And Sun Launcher. Newly Renovated Unit (2020): Brand New Kitchen With Quartz Countertops, New Bathroom, New Wide Plank Floors, New Stainless Steel Appliances, Pot Lights Throughout, Huge Windows With 10' Ceilings."
C4910318,Unit 323 - 954 King St W,Niagara - Toronto,Condo Apt,"$699,800","$707,897",2020-09-19,"$710,000",1+1 Bedrooms,2 Bathrooms,1 Garage,"$2,423","Condo Apt, Loft",$775/month,-,800-899 feet??,None,"water,hydro,heat",5 days,14 day(s),2020-09-14,2020-09-20,"$2,484",2.39%,King & Crawford,"Exercise Room, Recreation Room, Security Guard, Security System",N,Toronto,Gorgeous 2 Storey Loft In King West! 815 Sqft Of Fantastic Open Living Space On 2 Levels Plus Large Balcony! This Large 1 Bed +Den Features 17Ft Dramatic Ceilings With Expansive Windows Leading To Large Peaceful Balcony. 1.5 Baths - Real Hardwood Flrs Throughout! Uber Chic Living With The Best Of T.O At Your Doorstep. See 3D - Walkthrough V-Tour. Don't Miss Out On This Offering!
C4910223,Unit 406 - 10 Morrison St,Waterfront Communities C1 - Toronto,Condo Apt,"$699,000","$701,871",2020-09-19,"$765,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,981","Condo Apt, Loft",$464/month,-,700-799 feet??,None,"water,heat",6 days,20 day(s),2020-09-13,2020-09-19,"$2,540",2.88%,Adelaide St. W. & Brant St.,"Bike Storage, Security System, Visitor Parking",S,Toronto,"Rarely Offered & Highly Coveted - Premiere 1+1 In Boutique Fashion District Lofts! Huge 765 Sq Ft.. Open Concept Living Dining With Large Balcony. Separate Office Area. Large Scavolini Kitchen With Island & Ample Storage. 10 Ft High Ceilings. Quiet Living On Morrison & Steps To St. Andrews Park, But Mere Steps To Thriving King West Strip/Entertainment District. Steps To Loblaws, Shopping, Cafes, Bars, Restos, And Much More!"
C4890309,Unit 1201 - 85 Wood St,Church-Yonge Corridor - Toronto,Condo Apt,"$599,000","$616,574",2020-09-19,"$632,000",1+1 Bedrooms,1 Bathrooms,0 Garage,"$2,415","Condo Apt, Apartment",$364/month,0-5,500-599 feet??,None,heat,22 days,22 day(s),2020-08-28,2020-09-20,"$2,015",2.58%,Carlton/Church,"Bike Storage, Concierge, Exercise Room, Gym",S,Toronto,"Attention Investors!! 1Year Luxury Condo Built By Centrecourt 1+1 Located At Church/Carlton,Equipped Modern Kitchen,Huge Den With Slide Door Can Be Used For 2th Bedroom. Large Balcony. Floor To Ceiling Windows With Lots Of Sunlight. 24/7 Concierge, 6500Sf Fitness Gym. Rooftop Patio.Steps To Subway , Ttc, Loblaws, Shops & Lots Of Restaurants. Walking Distance To U Of T & Ryerson University.Sick Kid Hospital, Eaton Center & All Other Amenities."
C4855445,Unit 1904 - 219 Fort York Blvd,Niagara - Toronto,Condo Apt,"$589,000","$602,218",2020-09-25,"$572,000",1 Bedrooms,1 Bathrooms,1 Garage,"$1,962","Condo Apt, Apartment",$485/month,15-Nov,500-599 feet??,None,"water,heat",46 days,14 day(s),2020-08-04,2020-09-30,"$1,971",2.48%,Lakeshore/Bathurst,"Concierge, Exercise Room, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",Se,Toronto,"Spectacular View 595 Sqft Corner Unit With W/O Balcony Located On 19th Floor 1 Bedroom Condo At Waterpark City. Unobstructed City And Lake View, 9' Ceiling, Feels Like Home As Soon As You Walk Through The Doors! Perfect For 1st Time Buyers Or Investors. Lovely Views Of The Lake And The Toronto Skyline. Prime Location. Walk To The Lake, Ontario Place, Porter Airport, Financial District, Liberty Village, Ttc & Much More"
C4840199,Unit 207 - 400 Wellington St,Waterfront Communities C1 - Toronto,Condo Apt,"$589,000","$606,301",2020-09-10,"$560,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,189","Condo Apt, Apartment",$421/month,-,500-599 feet??,None,"water,heat",59 days,20 day(s),2020-07-22,2020-09-21,"$2,270",3.05%,Spadina/Wellington St W,"Bbqs Allowed, Bike Storage, Concierge, Party/Meeting Room, Visitor Parking",S,Toronto,"Most Desired Location In Toronto! Rarely Offered, Quiet And Stylish Boutique Condo Comes With Perfect One Bed Unit Facing South, Including Parking And Locker. Steps To Ttc, Shops, Well-Known Restaurants/Bars, Lcbo, And More! Great Opportunity For Investor Or First Time Home Buyer."
C4912582,Unit 504 - 150 Sudbury St,Little Portugal - Toronto,Condo Apt,"$589,000","$600,863",2020-09-17,"$610,000",2 Bedrooms,1 Bathrooms,1 Garage,"$2,129","Condo Apt, Loft",$477/month,-,700-799 feet??,None,"water,heat",3 days,13 day(s),2020-09-15,2020-09-19,"$2,183",2.90%,Queen St West/Dovercourt,"Gym, Indoor Pool, Visitor Parking",W,Toronto,"Welcome To Westside Gallery Lofts In The Trendy ""West Queen West"" That Vogue Magazine Once Named The 2nd Coolest Neighbourhood In The World. This 690 Sq.Ft. Two Bedroom Loft Will Be Sure To Check All The Boxes W/Its Open Concept & Functional Layout,Large Bedrooms W/Loads Of Closet Space & Custom Shelving,Modern Kitchen W/Stainless Steel Appliances, Floor To Ceiling Windows,Exposed Concrete & Ducts And Quiet Balcony Retreat Overlooking The Tree Lined Courtyard"
C4911542,Unit 302 - 75 Queens Wharf Rd,Waterfront Communities C1 - Toronto,Condo Apt,"$679,900","$716,796",2020-09-16,"$665,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,891","Condo Apt, Apartment",$539/month,0-5,700-799 feet??,None,"water,heat",4 days,20 day(s),2020-09-14,2020-09-28,"$2,404",2.50%,Bathurst & Lake Shore,"Concierge, Games Room, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",Se,Toronto,"Welcome To This Beautiful, Bright & Spacious 1 Bedroom + Den Suite (Den Can Be 2nd Bedroom Or Roomy Home Office) In Cityplace Quartz Condos. Laminate Floors Throughout, Quartz Countertops In Kitchen W/ Modern Backsplash. Cozy Carpet In Bedroom. Directly Across 8 Acre Park W/ Unobstructed Cn Tower Views. More Closet Space Than You've Probably Ever Seen In A 767 S.F. Condo. Functional Layout & Fantastic Amenities."
C4910493,Unit 2205 - 25 Grenville St,Bay Street Corridor - Toronto,Condo Apt,"$598,000","$634,509",2020-09-21,"$572,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,027","Condo Apt, Apartment",$834/month,16-30,700-799 feet??,None,"water,hydro,heat",4 days,23 day(s),2020-09-14,2020-10-08,"$2,074",1.78%,Bay St / College St / Yonge St,"Concierge, Gym, Recreation Room, Sauna, Squash/Racquet Court, Visitor Parking",S,Toronto,"Spacious Over 700Sf, Sun-Filled South-Facing Original 1+1 In The Gallery. Centrally Located On A Quiet Street, Steps To The Subway, Hospitals, Uoft, Ryerson, Financial & Fashion Districts, Eaton Centre++ Renovated With A Smooth Ceiling, Hardwood Floors, New Kitchen With Quartz Counter And Top Of The Line S/S Appl's. An Oversized Bedroom With A Double Closet Will Fit A King. Amenities Include A Rooftop Garden With Bbqs, 24-Hour Security, Visitor Parking, Gym +"
C4910095,Unit 530 - 150 Sudbury St,Little Portugal - Toronto,Condo Apt,"$619,000","$597,119",2020-09-17,"$619,000",2 Bedrooms,2 Bathrooms,1 Garage,"$2,177","Condo Apt, Apartment",$485/month,-,700-799 feet??,None,"water,heat",5 days,13 day(s),2020-09-13,2020-09-18,"$2,200",2.92%,Queen St W & Dovercourt,"Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Security System, Visitor Parking",S,Toronto,"Bright & Spacious Two Bedroom Trendy Soft Loft With Concrete Walls, 9Ft Ceiling & Unobstructed South View. Westside Gallery Loft Is Steps To The Iconic Drake & Gladstone Hotel, Queen West, Ossington Village, Restaurants, Shops, Parks, Art Galleries & More. Rated One Of The Best Neighbourhoods In The World To Live. Condo Amenities: Visitor Parking, Guest Suites, Gym, Indoor Pool & Party Room."
C4909405,Unit 1203 - 19 Western Battery Rd,Niagara - Toronto,Condo Apt,"$629,900","$622,599",2020-09-24,"$640,000",1+1 Bedrooms,2 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$354/month,-,600-699 feet??,None,heat,6 days,14 day(s),2020-09-12,2020-09-28,"$2,160",3.32%,Strachan Ave & East Liberty St,,W,Toronto,"Enjoy Downtown Living At An Affordable Price!!! This Modern Never Lived In 1 Bdrm + Den Condo Is Located In A Stellar Downtown Toronto Location. Den Can Easily Be Converted To 2nd Bdrm. Master Bdrm W/ 4 Pc Ensuite. Beautiful Skyline & Lake View. Incredible Bldg Amenities- 5 Star European-Style 3000 Sf Spa, Hot/Cold Plunge Pools, Steam, Pvt Massage Rms, Waterside Cabanas, 5000 Sf Fitness/Yoga & The Sky Track; A 200 Metre Outdoor Olympic-Style Running Track."
