Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Date_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
C4835536,Unit 205 - 330 Richmond St W,Waterfront Communities C1 - Toronto,Condo Apt,"$ 648,000","$642,590",2020-07-28,,1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$380/month,New,600-699 feet²,None,,76 days,19 day(s),2020-07-17,2020-07-28,"$2,208",3.2%,Richmond/Peter,"Concierge, Exercise Room, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",N,Toronto,"Assignment Sale Opportunity In The Heart Of Toronto's Vibrant Entertainment District W/100% Walk & Transit Scores. This Vibrant 1 Bedroom Unit Features 624 Sqft With Large Terrace Balcony W/ North Exposure. This Greenpark Built Development Boasts A Very Functional Open Concept Layout With Hardwood T/O & 9' Ceilings & 1 Bicycle Locker. Beautiful Modern Kitchen With Quartz Counter Tops, Backsplash, Upper Cabinets & S/S Appliances."
C4915804,Unit 1904 - 11 Charlotte St,Waterfront Communities C1 - Toronto,Condo Apt,"$ 590,000","$604,445",2020-09-19,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,889","Condo Apt, Apartment",$371/month,0-5,0-499 feet²,None,"water,heat",15 days,20 day(s),2020-09-16,2020-09-16,"$2,258",3.18%,King & Spadina,"Bbqs Allowed, Concierge, Exercise Room, Outdoor Pool, Party/Meeting Room",N,Toronto,"Luxurious King Charlotte! Modern 1 Bedroom Unit. Floor-To-Ceiling Windows, 9 Ft Ceilings. Bright Open Concept Unit With Exposed Concrete Ceilings, Feature Walls And Columns. Walk Out To A Large Balcony With City Views. Spacious Bedroom With Custom Built Closet And Roller Shades. Enjoy The Rooftop Terrace And Outdoor Pool!"
C4864459,Unit 3408 - 290 Adelaide St S,Waterfront Communities C1 - Toronto,Condo Apt,"$ 699,000","$705,001",2020-09-11,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,559","Condo Apt, Apartment",$352/month,-,500-599 feet²,None,"water,heat",57 days,19 day(s),2020-08-05,2020-08-27,"$2,512",3.09%,Adelaide And John Street,"Gym, Media Room, Outdoor Pool, Party/Meeting Room, Security Guard",E,Toronto,"Luxurious, The Bond Condo 1 Bedroom + Den, 1 Washroom, 9 Ft Ceiling, Lowest Condo Fee, Sizable Separate Bedroom, With Big Closet, Modern Kitchen Builtin Fridge, Microwave, Upgraded Granite Counter Top, Stainless Steels Appliances Best View Of The City Skyline And Water, The Best Layout Of The Building, Large Private Balcony On 34th Floor To Enjoy City Life. Great Size Den For Home Office. Near Restaurant, Shops, Hotels And Spa's, In The Financial District."
W4888944,Unit 201 - 20 Southport St,High Park-Swansea - Toronto,Condo Apt,"$ 549,900","$603,142",2020-09-26,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 1,781","Condo Apt, Apartment",$914/month,-,900-999 feet²,None,"water,hydro,heat",35 days,14 day(s),2020-08-27,2020-09-25,"$3,419",4.42%,Windermere/The Queensway,"Exercise Room, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",Nw,Toronto,"Welcome To 20 Southport Street Suite 201. What A Luxurious, Family Oriented And Quality Built Complex By Tridel Steps From The Lake And The Wonders Of Everything That High Park Has To Offer. Prestigious Swansea P.S And City Renown Humberside C.I. This Unit Has Been Completely Renovated! Just Move In And Enjoy. Renovated To Perfection In 2019! Very Large Den Could Be Used As Office, Family Room, Bedroom Or Massive Dining Room!"
W4922631,Unit 708 - 45 Southport St,High Park-Swansea - Toronto,Condo Apt,"$ 682,000","$723,091",2020-09-22,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 2,171","Condo Apt, Apartment",$722/month,-,900-999 feet²,None,"water,hydro,heat",9 days,15 day(s),2020-09-22,2020-09-23,"$3,316",3.78%,Windermere/Queensway,"Gym, Indoor Pool, Party/Meeting Room, Sauna, Tennis Court, Visitor Parking",E,Toronto,"Amazing Condo In The Most Desirable Area Of Swansea, Be Among Million Dollar Homes. Spacious Completely Renovated Unit From Top To Bottom With Open Concept European Kitchen, Custom Cabinets, S/S Appliances, B/I Stove And B/I Dishwasher. Bright Living Room With W/O To Covered Private Balcony. Master Bdrm With 2Pc Ensuite & Huge Closet. Great Value For This Beautiful, Move-In Ready Condo W/1 Parking & Locker. Close To Ttc, Bloor West Village Shops, Restaurants."
W4909007,Unit 1406 - 105 The Queensway Way,High Park-Swansea - Toronto,Condo Apt,"$ 519,000","$467,852",2020-09-14,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,487","Condo Apt, Apartment",$400/month,-,0-499 feet²,None,"water,heat",20 days,14 day(s),2020-09-11,2020-09-14,"$1,992",3.57%,Lakeshore & Windermere,"Concierge, Indoor Pool, Outdoor Pool, Party/Meeting Room, Tennis Court, Visitor Parking",W,Toronto,"Well Kept, Very Clean, Bright One Bedroom With Balcony & Breathtaking Lake View. Shows 10++, 9 Ft Ceilings, State-Of-Art Amenities. Walking Distance To Lake Ontario. Minutes To Downtown. Front Door Street Car & Much, Much More"
W4932009,Unit 1006 - 105 The Queensway Ave,High Park-Swansea - Toronto,Condo Apt,"$ 484,900","$467,117",2020-09-29,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,487","Condo Apt, Apartment",$400/month,6-10,0-499 feet²,None,"water,heat",1 days,15 day(s),2020-09-29,2020-09-29,"$1,989",3.55%,Windermere & Lakeshore,"Concierge, Exercise Room, Guest Suites, Gym, Indoor Pool, Outdoor Pool",W,Toronto,"Beautiful 1 Bed Condo Unit Located In High Demand High Park. Amazing West View Of Water And Rainbow Bridge. Open Concept With Modern Kitchen, Outstanding Amenities. Offers Two Swimming Pools, Tennis Court, Movie Theater, Part Room And 24 Hour Security/Concierge. Steps To High Park, Trails, 24 Hour Transit And More Not To Be Missed!"
W4928082,Unit 905 - 60 Southport St,High Park-Swansea - Toronto,Condo Apt,"$ 837,000","$818,358",2020-09-29,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 2,525","Condo Apt, 2-Storey",$661/month,-,1000-1199 feet²,None,"water,hydro,heat",6 days,15 day(s),2020-09-25,2020-09-29,"$3,382",3.47%,South Kingsway/Queensway,"Bbqs Allowed, Bike Storage, Exercise Room, Security Guard, Tennis Court, Visitor Parking",N,Toronto,"Completely Redesigned Stunning 2-Storey Unit Features; Bright Open Concept Living Area, Gourmet Custom-Built Kitchen W/ Silestone Quartz Countertops $$$ & Top Of The Line Kitchen Aid S/S Appliances, Breathtaking Unobstructed Views, Custom Cabinetry Throughout, Brand New High End Flooring, Custom Glass Railing, Ample Storage Space & More! Truly A Must See! Will Not Disappoint!"
W4925962,Unit 221 - 20 Southport St,High Park-Swansea - Toronto,Condo Apt,"$ 679,900","$725,895",2020-09-24,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 1,961","Condo Apt, Apartment",$1034/month,-,1000-1199 feet²,None,"water,hydro,heat",7 days,14 day(s),2020-09-24,2020-09-24,"$3,420",3.45%,Queensway And Windermere,"Exercise Room, Indoor Pool, Party/Meeting Room, Sauna, Security Guard, Squash/Racquet Court",N,Toronto,"Gorgeous Gem In Lovely South Kingsway Village! Boasting An 1130 Sqft Split Floorplan W/ Exceptionally Large Principal Rooms + A Bright Solarium-Perfect As A Sitting Room Or Work From Home Space. Impeccably Maintained & Updated W/Hardwood & Cork Floors, Granite Counters, 2 Reno'd Bathrooms & California Shutters. Peaceful Gated Community In An Ideal Location, Mins Walk To High Park, Bloor West Village, 501 Streetcar & The Lake! 1 Parking & Locker."
W4925892,Unit Ph06 - 103 The Queensway Ave,High Park-Swansea - Toronto,Condo Apt,"$ 799,000","$787,890",2020-09-28,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 2,771","Condo Apt, Apartment",$751/month,-,1000-1199 feet²,None,"water,heat",7 days,15 day(s),2020-09-24,2020-09-28,"$3,365",3.42%,The Queensway & Windermere,"Concierge, Guest Suites, Gym, Indoor Pool, Outdoor Pool, Visitor Parking",Sw,Toronto,"Welcome To The Penthouse! Elegance Meets Modern Sophistication In This Rarely Offered Two Bedroom Plus Huge Oversized Den, Renovated With Unparalleled Attention To Detail Into A Masterpiece. Floor To Ceiling Windows And Multiple Walkouts To The Balcony Offer Expansive, Breathtaking Views Over Lake Ontario And Humber River. Resort-Style Amenities At Nxt Include Indoor & Outdoor Pool, Tennis Court,Guest Suites,Bbq Space,Party Room,Two Gyms, Saunas,Two Dog Parks"
W4897822,Unit 708 - 103 The Queensway Ave,High Park-Swansea - Toronto,Condo Apt,"$ 539,880","$507,884",2020-09-18,,1 Bedrooms,1 Bathrooms,1 Garage,$ 512,"Condo Apt, Apartment",$512/month,6-10,600-699 feet²,None,"water,heat",28 days,14 day(s),2020-09-03,2020-09-17,"$2,051",3.35%,Windermere & Lakeshore,"Guest Suites, Gym, Outdoor Pool, Sauna, Security Guard, Visitor Parking",W,Toronto,"Stunning Waterfront Property With Amazing Unobstructed View Of Lake Ontario.! Ideal For First Time Home Buyer Or Investor - Tenant Under Notice Period Vacating Soon! Fully Upgraded Unit For Cross-Ventilation With Impressive Space Of 600-699 Sqft .!! 1 Bedroom, Open Concept Living-Dining-Kitchen, Parking And Locker.!!! Amenities: Swimming Pool, High-End Gym, Tennis Court, Concierge, Party And Games Room, Guest Suites, Business Center, Visitor Parkings & More.!"
W4930475,Unit 2209 - 105 The Queensway Way,High Park-Swansea - Toronto,Condo Apt,"$ 489,900","$514,441",2020-09-28,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,481","Condo Apt, Apartment",$387/month,-,0-499 feet²,None,"water,heat",3 days,15 day(s),2020-09-28,2020-09-28,"$1,989",3.26%,Lake Shore / Windermere,"Gym, Indoor Pool, Outdoor Pool, Party/Meeting Room, Security Guard, Tennis Court",W,Toronto,"Amazing Value At The Foot Of High Park With Spectacular Views To Enjoy From Your 22nd Storey Suite. Overlooking Lake Ontario With Miles Of Bonus Westerly Views. The Unit & Building Is Fixed With All The Luxuries Of Condo Living Incl. S/S Appliances, Floor To Ceiling Windows. Amenities Galore! 2Pools,Tennis Court,Gym, Movie Theatre, Party Room, 24Hr Security/Concierge, Visitor Pkg & A Cashierless On-Site Store/Market! New Scratch Proof Wide Plank Floors (2019)"
W4870186,Unit 3204 - 105 The Queensway Ave,High Park-Swansea - Toronto,Condo Apt,"$ 599,000","$589,870",2020-08-14,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,943","Condo Apt, Apartment",$497/month,6-10,600-699 feet²,None,"water,heat",48 days,13 day(s),2020-08-14,2020-08-14,"$2,300",3.17%,Lakeshore/Windermere,"Concierge, Exercise Room, Guest Suites, Gym, Indoor Pool, Tennis Court",Sw,Toronto,"Luxury 1 Bed + Den, Beautiful Views Overlooking City, High Park & Lake, Open Concept, Granite Counter, Back Splash W/ Extended Cabinetry Kitchen, Custom Build Quartz Top Island, Newly Replace Hardwood Floor Throughout, New 2 In 1 Ge Laundry, Custom Wall To Wall Closet In Den, Spacious Living & Dining Room W/ W/O To Balcony. Pool, Tennis Court, Gym,Party Rm,?theater & Guest Suites. Go Train, Gardiner Highway, Walk To Lake Front, Bloor West Village. Must See!"
W4868902,Unit 608 - 1 Old Mill Dr,High Park-Swansea - Toronto,Condo Apt,"$ 599,000","$595,145",2020-08-13,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,420","Condo Apt, Apartment",$543/month,0-5,700-799 feet²,None,water,50 days,13 day(s),2020-08-12,2020-08-13,"$2,375",3.11%,Kingsway And Bloor,"Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden",E,Toronto,"Large Award Winning Tridel Condo At Bloor West Village. Open Concept One Bed Plus Den Layout, 9Ft Ceilings With Great Natural Light. A Perfect Place To Call Home. World Class Amenities, Stunning Rooftop Views Of The City/Lake, And A Convenient Location (Minutes To Hwy, Humber River Trail, Bloor West Village & Subway) Voted #1 Neighborhood In Toronto, Welcome To Your New Home."
W4899339,Unit 502 - 105 The Queensway Ave,High Park-Swansea - Toronto,Condo Apt,"$ 789,000","$781,672",2020-09-15,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 3,172","Condo Apt, Apartment",$926/month,0-5,1000-1199 feet²,None,"water,heat",27 days,14 day(s),2020-09-04,2020-09-15,"$3,380",3.16%,Lakeshore/Windermere,"Concierge, Exercise Room, Guest Suites, Gym, Outdoor Pool, Party/Meeting Room",S,Toronto,"Beautiful Corner Unit With Direct Lake And City Skyline Views. Start Your Day Looking Out Of The Huge Windows, Watching The Sunrise As The Light Dances And Reflects On The Lake While Sipping A Hot Beverage,Great Open Layout, 9 Ft Ceiling. Steps To Highway,Schools, Sunny Side Beach, High Park, Bloor Village. Short Drive To Airport.Amenities With Indoor And Outdoor Pool, Tennis Court, 24H Security, Guest Suite, Party Room, Gym, Daycare."
W4922600,Unit 506 - 20 Southport St,High Park-Swansea - Toronto,Condo Apt,"$ 599,000","$619,257",2020-09-23,,1+1 Bedrooms,2 Bathrooms,2 Garage,"$ 1,823","Condo Apt, Apartment",$981/month,31-50,900-999 feet²,None,"water,hydro,heat",9 days,15 day(s),2020-09-22,2020-09-23,"$2,872",3.14%,Windermere And The Queensway,"Exercise Room, Games Room, Guest Suites, Indoor Pool, Security Guard, Visitor Parking",Se,Toronto,"""Desirable South Kingsway Village"". Large Open Concept One Bedroom Plus Den. Beautiful South East Exposure With Tree Top Views. Approx 993 Sq Ft. Bright & Sunny. One 4Pce Bath W/Soaker Tub & Separate Shower. One 2Pce Powder Rm. Brand New Stainless Steel Kitchen Appliances 2020. Tandem 2 Car Parking And One Locker. Fabulous Grounds And Amenities Include Indoor Pool, Exercise Rm, Games Rm, Library, Squash Crts, Media Rm, Party Rm, Guest Suites. 24Hr Gatehouse."
W4919319,Unit 410 - 15 Windermere Ave,High Park-Swansea - Toronto,Condo Apt,"$ 559,000","$520,450",2020-09-19,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,919","Condo Apt, Apartment",$580/month,11-15,600-699 feet²,None,"water,hydro,heat",12 days,14 day(s),2020-09-18,2020-09-18,"$2,117",2.99%,Lake Shore/Windermere,"Concierge, Exercise Room, Gym, Indoor Pool, Security Guard",E,Toronto,"A Rare Find - Huge Terrace (Approx 200 Sq Ft) With Lake View. Beautiful One Plus Den With Modern Kitchen. Large Living Area With Stunning Views. Tons Of Natural Light With Floor To Ceiling Windows And High Ceilings. Great Amenities: Guest Suites, Gym, Indoor Pool, Party Room, Sauna And Ample Visitor Parking. Steps To The Lake, Queensway Street Cars. Few Mins Away To Gardiner Access & Much More!"
W4917926,Unit 2709 - 105 The Queensway Ave,High Park-Swansea - Toronto,Condo Apt,"$ 450,000","$472,794",2020-09-19,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,309","Condo Apt, Apartment",$360/month,-,0-499 feet²,None,"water,heat",12 days,14 day(s),2020-09-18,2020-09-30,"$1,700",2.96%,Lakeshore/Windermere,,Sw,Toronto,"The Windermere By The Lake Community. An Amazing Location At The Foot High Park And With Easy Access To The Gardiner Expressway. Lake View One Bedroom With 9 Ft Ceiling. Close To Bloor Village, Restaurants, Downtown. Step To 24 Hrs Ttc,Lake Ontario,Highways, High Park, Beaches. 24 Hrs Security, Party Room, Gym, Meeting Room, Tennis Court, Guest Suite, Theatre Room, Indoor And Outdoor Pool And Daycare"
W4931912,Unit Ph7 - 65 Southport St,High Park-Swansea - Toronto,Condo Apt,"$ 599,000","$605,179",2020-09-29,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,285","Condo Apt, Apartment",$696/month,-,900-999 feet²,None,"water,hydro,heat",3 days,15 day(s),2020-09-28,2020-09-29,"$2,475",2.95%,Windermere & Southport,"Gym, Indoor Pool, Party/Meeting Room, Sauna, Tennis Court, Visitor Parking",Se,Toronto,"Grenadier Gardens Penthouse Suite With Stunning Panoramic Views Of The Lake, Ravine & Downtown Toronto. Bright And Spacious 2 Bedroom, 2 Bathroom Unit With Ensuite Laundry. Open Concept Living/Dining Room With Walk-Out To A Large, South East Facing Balcony. Great Unit For Renovators, Handyman Or Owner/User In A Well Maintained Building. Minutes To Ttc, Lake, Parks, Schools, Bloor West Village/High Park/ Swansea Shops & Restaurants."
W4903121,Unit 645 - 24 Southport St,High Park-Swansea - Toronto,Condo Apt,"$ 599,000","$609,305",2020-09-17,,2 Bedrooms,1 Bathrooms,2 Garage,"$ 1,907","Condo Apt, Apartment",$1000/month,-,900-999 feet²,None,"water,hydro,heat",23 days,14 day(s),2020-09-08,2020-09-16,"$2,747",2.92%,South Kingsway/The Queensway,"Exercise Room, Indoor Pool, Recreation Room, Sauna, Security Guard, Visitor Parking",Se,Toronto,"** South Kingsway Village ** Bright Corner Suite! Renovated! Approx. 950 Sq Ft! Gorgeous Open Kitchen With Granite Counters + Under Cabinet Lights!! S/S Appliances! Pot Lights! Mirrored Walk-In Closet! Freshly Painted! Floor To Ceiling Windows! Large Locker! 2 Parking Spaces! Well Managed Complex With Fabulous Amenities! Bbq Courtyard! Great Location Close To Shops, High Park, Lake, Gardiner, Ttc, Bus To Subway + Bloor West Village!"
W4897775,Unit 802 - 105 The Queensway Ave,High Park-Swansea - Toronto,Condo Apt,"$ 839,880","$858,750",2020-09-18,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 3,202","Condo Apt, Apartment",$908/month,0-5,1000-1199 feet²,None,"water,heat",28 days,14 day(s),2020-09-03,2020-09-17,"$3,391",2.91%,Windermere & Lake Shore,"Concierge, Guest Suites, Gym, Indoor Pool, Outdoor Pool, Party/Meeting Room",Se,Toronto,"Stunning Waterfront Property With Amazing Unobstructed Breathtaking Panoramic View Of Cn Tower And Lake Ontario.! Fully Upgraded And Rare Corner Unit For Cross-Ventilation With Impressive Space Of 1135 Sq Ft + 132 Sqft Biggest Balcony.!! 2 Bedroom+Den, 2 Washroom, Open Concept Living-Dining-Kitchen, Parking!!! Amenities: Swimming Pool, High-End Gym, Tennis Court, Concierge, Party And Games Room, Guest Suites, Business Center, Visitor Parkings & Much More"
W4896390,Unit 2208 - 103 The Queensway Ave,High Park-Swansea - Toronto,Condo Apt,"$ 549,000","$553,865",2020-09-03,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,881","Condo Apt, Apartment",$508/month,6-10,600-699 feet²,None,"water,heat",29 days,14 day(s),2020-09-02,2020-09-02,"$2,071",2.87%,Windermere,"Concierge, Gym, Indoor Pool, Outdoor Pool, Tennis Court, Visitor Parking",Sw,Toronto,"Luxurious Upgraded Unit, Largest 1Bdrm Plan, Sw View Of Lake. Freshly Painted. Quartz Countertops, Stainless Steel Appliances, Gorgeous Hardwood Flrs In All Rms, Full Length Balcony, Gorgeous Views, Steps To Streetcar, Steps To Lake/Beach, Resort-Style Ammenities: Indoor & Outdoor Pools, Tennis Court, Gym, Theatre Rm, More. Direct Ttc Bus To Runnymede Subway Station. Streetcar On Queensway."
W4926013,Unit 1201 - 45 Southport St,High Park-Swansea - Toronto,Condo Apt,"$ 569,000","$639,262",2020-09-26,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,147","Condo Apt, Apartment",$670/month,-,900-999 feet²,None,"water,hydro,heat",7 days,14 day(s),2020-09-24,2020-09-26,"$2,464",2.85%,N Of Qeensway/E Of S. Kingsway,"Exercise Room, Games Room, Gym, Indoor Pool, Tennis Court, Visitor Parking",W,Toronto,Welcome To Grenadier Gardens - A Hidden Gem In Swansea/High Park; Spacious 2 Bdrm + 1.5 Bath Condo; 947 Sq Ft (As Per Mpac); Functional Layout; Plenty Of Natural Light; Unobstructed West Views - Enjoy The Sunset On Your Large Balcony; Master/ Walk-In Closet & 2-Pc Ensuite; Lots Of Storage: 1 Locker & Extra Space In The Ensuite Laundry Area; Enjoy Nature - Walk To High Park & Lakeshore & Waterfront Trails Or Enjoy Restaurants & Shopping In Bloor West Village;
W4900666,Unit 3007 - 105 The Queensway Ave,High Park-Swansea - Toronto,Condo Apt,"$ 484,900","$490,599",2020-09-30,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,439","Condo Apt, Apartment",$351/month,-,0-499 feet²,None,"water,heat",28 days,15 day(s),2020-09-03,2020-09-30,"$1,700",2.83%,Queensway /Windermere,"Concierge, Guest Suites, Indoor Pool, Outdoor Pool, Tennis Court, Visitor Parking",Sw,Toronto,"Modern Nxt2 Condo, 9' Ceiling, Wood Laminate Floors, Open Concept Kitchen With Granite Counters. Floor To Ceiling Windows With Lake Views, Walk Out To Large Balcony, Enjoy High End Amenities Including Indoor / Outdoor Pool, Tennis Court, 24 Hr Concierge. Walk To The Lake, Ttc At Your Door Step, High Park, Shops, Gardiner Expy."
