Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Days_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
W4877527,60 Cameron Ave,Keelesdale-Eglinton West - Toronto,Detached,750000.0,754375.0,2020-09-16,600000.0,2,1,1,2717.0,"Detached, Bungalow",,,900 feet?? (SigmaEstimate??),Unfinished,,33,17.0,2020-08-19,2020-09-23,2995.0,4.18,Keele & Eglinton,,N,Toronto,Attention Builders Or Handiman -- 0Ne Block To T.T.C. ( Eglinton And Future Lrt ) - Short Bus Ride To Subway - Easy Access To Blackcreek And 401/400 -Quiet One Way Street - Home And Terraced Back Yard Is In Need Of Some Attention ** Possible Renovation Or Rebuild ** There Is No Showings Of The Residence **
C4859798,Unit 505 - 170 Avenue Rd,Annex - Toronto,Condo Apt,651900.0,648146.0,2020-09-08,670000.0,1,1,1,2807.0,"Condo Apt, Apartment",370.0,,0-499 feet??,,"water,heat",47,28.0,2020-08-05,2020-09-21,2500.0,3.15,Avenue Rd & Davenport,,W,Toronto,"Beautiful Upscale Condo In Avenue Rd. Built By Menkes. Walk To Best Schools & Parks. Annex Meets Yorkville. Luxury 1 Bedroom Suite Approx. 486 Sq.Ft. Steps To Dupont, Rosedale, St George & Bay Subway, Close To Ramsden Park & Rom. Grand Lobby, Indoor Pool, Outdoor Lounge, Cabana Bbq & Party Room."
C4921100,Unit 504 - 608 Richmond St W,Waterfront Communities C1 - Toronto,Condo Apt,550000.0,570542.0,2020-09-22,550000.0,1,1,0,1856.0,"Condo Apt, Loft",338.0,,0-499 feet??,,water,0,20.0,2020-09-20,2020-09-28,1800.0,2.54,Bathurst St & Riichmond St W,,S,Toronto,"Luxurious New York Style 1-Bed Loft With 9' Exposed Concrete Ceilings, Floor-To-Floor Ceiling Windows, ***Highly Desirable Lafayette Floor Plan***Laminate Floors, Modern Euro-Style Kitchen With Stone Counters. Glass Back Splash, Gas Cooking, & S/S Appliances. Bright & Sunny South Exposure. In The Heart Of The Entertainment District; Steps From The Ttc & Countless Restaurants, Coffee Shops & Boutiques Along King And Queen St. Move Right In!"
"E4912120, 40021231",Unit 906 - 2055 Danforth Ave,Woodbine Corridor - Toronto,Condo Apt,569000.0,597369.0,2020-09-19,560000.0,1,1,1,2183.0,"Condo Apt, Apartment",526.0,2015,600-699 feet??,,"water,heat",6,7.0,2020-09-14,2020-09-21,1948.0,2.42,Woodbine,"Gym, Party/Meeting Room, Visitor Parking",NE,Toronto,"Cute Corner In Carmelina. Natural Light Pours Into This 1 Bed + 1 Bath Unit, With Floor To Ceiling Windows Offering Panoramic Views Of The Danforth And North Toronto. Steps To Woodbine Subway Station, Farmers Markets, & Greektown; Minutes To Downtown. Bldg Amenities Incl. 24Hr Remote Concierge,Party Room,Gym,Outdoor Seating W/Bbq & Visitor Parking."
C4902821,Unit 2909 - 3 Navy Wharf Crt,Waterfront Communities C1 - Toronto,Condo Apt,599900.0,599542.0,2020-09-30,565000.0,1,1,1,2039.0,"Condo Apt, Apartment",414.0,,500-599 feet??,,"water,hydro,heat",12,20.0,2020-09-08,2020-10-05,1907.0,2.44,Front & Spadina,"Gym, Indoor Pool, Recreation Room, Sauna, Security Guard, Security System",S,Toronto,"Incredible Price! Rarely Available Sub Penthouse Unit With South Facing Water Views In Downtown! Bright 1 Bed Unit Perfectly Laid Out With No Wasted Space. Open Kitchen W/ Granite Countertops, Dual Sink, Stainless Steel Appliances With Gas Range. Over 30,000 Sqft Of Amenity Space With Indoor Pool, Full Basketball Court, Squash, Fully Equipped Gym, Golf, Yoga, Bowling, 24 Hr Concierge & More. Unit Comes With Parking & Locker."
C4893256,Unit 504 - 126 Simcoe St,Waterfront Communities C1 - Toronto,Condo Apt,729000.0,671631.0,2020-09-10,648000.0,2,1,1,2849.0,"Condo Apt, Apartment",585.0,,700-799 feet??,,"water,heat",19,20.0,2020-09-01,2020-09-25,2400.0,2.58,University & Adelaide,,NW,Toronto,"Location! Location! Location! Walk To Financial, Hospital & Court Districts, Subway, Street Car. Close To Theaters, Restaurants & Shopping. N/W Corner 2 Bedrooms Unit, 9' Ft Ceiling With Ceiling To Floor Windows. Great Bldg Amenities. 24 Hr Concierge. Newly Renovated."
C4916122,Unit 102 - 123 Eglinton Ave,Mount Pleasant West - Toronto,Condo Apt,595000.0,610680.0,2020-09-19,665000.0,1,1,1,2600.0,"Condo Apt, Apartment",598.0,16-30,700-799 feet??,,water,2,17.0,2020-09-17,2020-09-21,2010.0,2.16,Yonge & Eglinton,"Bbqs Allowed, Exercise Room, Guest Suites, Outdoor Pool, Security Guard, Visitor Parking",E,Toronto,"Immaculate, Oversized 750 Sqft 1 Bedroom; Enough Space For A Home Office, Living And Separate Dining Area, And King Size Bed. Secure, Private Entrance Via Patio. Patio Provides Outside Living Space With Bbq Hook Up, Dining Table And Sun Launcher. Newly Renovated Unit (2020): Brand New Kitchen With Quartz Countertops, New Bathroom, New Wide Plank Floors, New Stainless Steel Appliances, Pot Lights Throughout, Huge Windows With 10' Ceilings."
C4910318,Unit 323 - 954 King St W,Niagara - Toronto,Condo Apt,699800.0,707897.0,2020-09-19,710000.0,1+1,2,1,2423.0,"Condo Apt, Loft",775.0,,800-899 feet??,,"water,hydro,heat",5,14.0,2020-09-14,2020-09-20,2484.0,2.39,King & Crawford,"Exercise Room, Recreation Room, Security Guard, Security System",N,Toronto,Gorgeous 2 Storey Loft In King West! 815 Sqft Of Fantastic Open Living Space On 2 Levels Plus Large Balcony! This Large 1 Bed +Den Features 17Ft Dramatic Ceilings With Expansive Windows Leading To Large Peaceful Balcony. 1.5 Baths - Real Hardwood Flrs Throughout! Uber Chic Living With The Best Of T.O At Your Doorstep. See 3D - Walkthrough V-Tour. Don't Miss Out On This Offering!
C4910223,Unit 406 - 10 Morrison St,Waterfront Communities C1 - Toronto,Condo Apt,699000.0,701871.0,2020-09-19,765000.0,1+1,1,1,2981.0,"Condo Apt, Loft",464.0,,700-799 feet??,,"water,heat",6,20.0,2020-09-13,2020-09-19,2540.0,2.88,Adelaide St. W. & Brant St.,"Bike Storage, Security System, Visitor Parking",S,Toronto,"Rarely Offered & Highly Coveted - Premiere 1+1 In Boutique Fashion District Lofts! Huge 765 Sq Ft.. Open Concept Living Dining With Large Balcony. Separate Office Area. Large Scavolini Kitchen With Island & Ample Storage. 10 Ft High Ceilings. Quiet Living On Morrison & Steps To St. Andrews Park, But Mere Steps To Thriving King West Strip/Entertainment District. Steps To Loblaws, Shopping, Cafes, Bars, Restos, And Much More!"
C4890309,Unit 1201 - 85 Wood St,Church-Yonge Corridor - Toronto,Condo Apt,599000.0,616574.0,2020-09-19,632000.0,1+1,1,0,2415.0,"Condo Apt, Apartment",364.0,0-5,500-599 feet??,,heat,22,22.0,2020-08-28,2020-09-20,2015.0,2.58,Carlton & Church,"Bike Storage, Concierge, Exercise Room, Gym",S,Toronto,"Attention Investors!! 1Year Luxury Condo Built By Centrecourt 1+1 Located At Church/Carlton,Equipped Modern Kitchen,Huge Den With Slide Door Can Be Used For 2th Bedroom. Large Balcony. Floor To Ceiling Windows With Lots Of Sunlight. 24/7 Concierge, 6500Sf Fitness Gym. Rooftop Patio.Steps To Subway , Ttc, Loblaws, Shops & Lots Of Restaurants. Walking Distance To U Of T & Ryerson University.Sick Kid Hospital, Eaton Center & All Other Amenities."
C4855445,Unit 1904 - 219 Fort York Blvd,Niagara - Toronto,Condo Apt,589000.0,602218.0,2020-09-25,572000.0,1,1,1,1962.0,"Condo Apt, Apartment",485.0,15-Nov,500-599 feet??,,"water,heat",46,14.0,2020-08-04,2020-09-30,1971.0,2.48,Lakeshore & Bathurst,"Concierge, Exercise Room, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",SE,Toronto,"Spectacular View 595 Sqft Corner Unit With W/O Balcony Located On 19th Floor 1 Bedroom Condo At Waterpark City. Unobstructed City And Lake View, 9' Ceiling, Feels Like Home As Soon As You Walk Through The Doors! Perfect For 1st Time Buyers Or Investors. Lovely Views Of The Lake And The Toronto Skyline. Prime Location. Walk To The Lake, Ontario Place, Porter Airport, Financial District, Liberty Village, Ttc & Much More"
C4840199,Unit 207 - 400 Wellington St,Waterfront Communities C1 - Toronto,Condo Apt,589000.0,606301.0,2020-09-10,560000.0,1,1,1,2189.0,"Condo Apt, Apartment",421.0,,500-599 feet??,,"water,heat",59,20.0,2020-07-22,2020-09-21,2270.0,3.05,Spadina & Wellington St W,"Bbqs Allowed, Bike Storage, Concierge, Party/Meeting Room, Visitor Parking",S,Toronto,"Most Desired Location In Toronto! Rarely Offered, Quiet And Stylish Boutique Condo Comes With Perfect One Bed Unit Facing South, Including Parking And Locker. Steps To Ttc, Shops, Well-Known Restaurants/Bars, Lcbo, And More! Great Opportunity For Investor Or First Time Home Buyer."
C4912582,Unit 504 - 150 Sudbury St,Little Portugal - Toronto,Condo Apt,589000.0,600863.0,2020-09-17,610000.0,2,1,1,2129.0,"Condo Apt, Loft",477.0,,700-799 feet??,,"water,heat",3,13.0,2020-09-15,2020-09-19,2183.0,2.9,Queen St West & Dovercourt,"Gym, Indoor Pool, Visitor Parking",W,Toronto,"Welcome To Westside Gallery Lofts In The Trendy ""West Queen West"" That Vogue Magazine Once Named The 2nd Coolest Neighbourhood In The World. This 690 Sq.Ft. Two Bedroom Loft Will Be Sure To Check All The Boxes W/Its Open Concept & Functional Layout,Large Bedrooms W/Loads Of Closet Space & Custom Shelving,Modern Kitchen W/Stainless Steel Appliances, Floor To Ceiling Windows,Exposed Concrete & Ducts And Quiet Balcony Retreat Overlooking The Tree Lined Courtyard"
C4911542,Unit 302 - 75 Queens Wharf Rd,Waterfront Communities C1 - Toronto,Condo Apt,679900.0,716796.0,2020-09-16,665000.0,1+1,1,1,2891.0,"Condo Apt, Apartment",539.0,0-5,700-799 feet??,,"water,heat",4,20.0,2020-09-14,2020-09-28,2404.0,2.5,Bathurst & Lake Shore,"Concierge, Games Room, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",SE,Toronto,"Welcome To This Beautiful, Bright & Spacious 1 Bedroom + Den Suite (Den Can Be 2nd Bedroom Or Roomy Home Office) In Cityplace Quartz Condos. Laminate Floors Throughout, Quartz Countertops In Kitchen W/ Modern Backsplash. Cozy Carpet In Bedroom. Directly Across 8 Acre Park W/ Unobstructed Cn Tower Views. More Closet Space Than You've Probably Ever Seen In A 767 S.F. Condo. Functional Layout & Fantastic Amenities."
C4910493,Unit 2205 - 25 Grenville St,Bay Street Corridor - Toronto,Condo Apt,598000.0,634509.0,2020-09-21,572000.0,1,1,1,2027.0,"Condo Apt, Apartment",834.0,16-30,700-799 feet??,,"water,hydro,heat",4,23.0,2020-09-14,2020-10-08,2074.0,1.78,Bay St & College St & Yonge St,"Concierge, Gym, Recreation Room, Sauna, Squash/Racquet Court, Visitor Parking",S,Toronto,"Spacious Over 700Sf, Sun-Filled South-Facing Original 1+1 In The Gallery. Centrally Located On A Quiet Street, Steps To The Subway, Hospitals, Uoft, Ryerson, Financial & Fashion Districts, Eaton Centre++ Renovated With A Smooth Ceiling, Hardwood Floors, New Kitchen With Quartz Counter And Top Of The Line S/S Appl's. An Oversized Bedroom With A Double Closet Will Fit A King. Amenities Include A Rooftop Garden With Bbqs, 24-Hour Security, Visitor Parking, Gym +"
C4910095,Unit 530 - 150 Sudbury St,Little Portugal - Toronto,Condo Apt,619000.0,597119.0,2020-09-17,619000.0,2,2,1,2177.0,"Condo Apt, Apartment",485.0,,700-799 feet??,,"water,heat",5,13.0,2020-09-13,2020-09-18,2200.0,2.92,Queen St W & Dovercourt,"Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Security System, Visitor Parking",S,Toronto,"Bright & Spacious Two Bedroom Trendy Soft Loft With Concrete Walls, 9Ft Ceiling & Unobstructed South View. Westside Gallery Loft Is Steps To The Iconic Drake & Gladstone Hotel, Queen West, Ossington Village, Restaurants, Shops, Parks, Art Galleries & More. Rated One Of The Best Neighbourhoods In The World To Live. Condo Amenities: Visitor Parking, Guest Suites, Gym, Indoor Pool & Party Room."
C4909405,Unit 1203 - 19 Western Battery Rd,Niagara - Toronto,Condo Apt,629900.0,622599.0,2020-09-24,640000.0,1+1,2,0,,"Condo Apt, Apartment",354.0,,600-699 feet??,,heat,6,14.0,2020-09-12,2020-09-28,2160.0,3.32,Strachan Ave & East Liberty St,,W,Toronto,"Enjoy Downtown Living At An Affordable Price!!! This Modern Never Lived In 1 Bdrm + Den Condo Is Located In A Stellar Downtown Toronto Location. Den Can Easily Be Converted To 2nd Bdrm. Master Bdrm W/ 4 Pc Ensuite. Beautiful Skyline & Lake View. Incredible Bldg Amenities- 5 Star European-Style 3000 Sf Spa, Hot/Cold Plunge Pools, Steam, Pvt Massage Rms, Waterside Cabanas, 5000 Sf Fitness/Yoga & The Sky Track; A 200 Metre Outdoor Olympic-Style Running Track."
C4908319,Unit 1104 - 219 Fort York Blvd,Niagara - Toronto,Condo Apt,550000.0,568266.0,2020-09-21,569000.0,1,1,1,1961.0,"Condo Apt, Apartment",462.0,15-Nov,600-699 feet??,,"water,heat",7,14.0,2020-09-11,2020-09-28,2208.0,3.16,Lakeshore Blvd W & Bathurst St,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",SE,Toronto,"Tired Of Small 1 Bedroom Units, Where You Can Barely Fit All Your Things? Then Look No More And Welcome Home...Featuring Over 600 Square Feet Of Interior Space, This Condo Is Move-In Ready For You To Enjoy! Renovations Include Quartz Countertops, Under Mount Sink, Upgraded Light Fixtures, Pot Lights, New Cabinets With Soft Closing Mechanisms, Floors Throughout, Closet Organizer And So Much More! Located Steps From The Waterfront, Parks And Public Transit!"
C4890259,Unit 1810 - 25 The Esplanade Pl,Waterfront Communities C8 - Toronto,Condo Apt,695000.0,694427.0,2020-09-22,630000.0,1+1,1,0,2339.0,"Condo Apt, Apartment",528.0,,800-899 feet??,,"water,hydro,heat",21,18.0,2020-08-28,2020-09-28,2168.0,2.31,Yonge & Front,"Concierge, Gym, Media Room, Recreation Room, Sauna, Visitor Parking",N,Toronto,"Location! Location! Location! Property Finder Could Stop Further Searching! This Stunning 1+1 Unit Having Over 800 Sq. Ft. Den Could Be 2nd Bdm. Laminate Floor Throughout. Steps To Go & Union Subway. Walking Distance To The Waterfront, Path, Financial District, St. Lawrence Market, Restaurants, Entertainments & More. Underground Parking Available For Rent To Owner."
C4887831,Unit 616 - 170 Sumach St,Regent Park - Toronto,Condo Apt,629900.0,649296.0,2020-09-12,644900.0,2,2,1,2345.0,"Condo Apt, Apartment",588.0,0-5,700-799 feet??,,"water,heat",22,16.0,2020-08-27,2020-09-23,2500.0,2.97,Dundas & River,"Concierge, Games Room, Gym, Indoor Pool, Party/Meeting Room, Sauna",N,Toronto,"Amazing Opportunity At Daniels One Park Place Building In Regent Park!! This Spacious Unit Has Over 700Sqft Of Living Space. It Offers 2 Full Bathrooms And Ample Storage Space. The Floor-To-Ceiling Windows Comes With Custom Roller Blinds And Offers An Unobstructed North View. Modern Kitchen W/Breakfast Bar, Quartz Countertops, & Pot Lights. Large Balcony Perfect For Your Morning Coffee Overlooking The Park. Quick Hwy Access To Both Dvp And Gardiner!"
C4885301,Unit 1509 - 126 Simcoe St,Waterfront Communities C1 - Toronto,Condo Apt,585000.0,592450.0,2020-09-16,555000.0,1,1,0,2063.0,"Condo Apt, Apartment",398.0,,500-599 feet??,,"water,heat",24,20.0,2020-08-25,2020-09-21,1800.0,2.29,University & Adelaide,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Sauna, Visitor Parking",S,Toronto,"* Luxury Condo In The Heart Of Financial & Entertainment Districts * Bright & Spacious Unit With Fantastic South View & Large Balcony * 9 Ft Ceiling * Hardwood Floor Throughout * Steps To Subway, Path, University Ave, King & Queen Street * 100 Walk Score & 100 Transit Score * 24 Hrs Concierge, Gym, Rooftop Patio (Cabanas, Plunge Pool, Bbqs), Guest Suites & Visitor Parking *"
C4859473,Unit 1119 - 168 Simcoe St,Waterfront Communities C1 - Toronto,Condo Apt,671900.0,676482.0,2020-09-15,596800.0,1+1,1,1,2147.0,"Condo Apt, Apartment",622.0,,600-699 feet??,,"water,hydro,heat",43,20.0,2020-08-06,2020-09-18,2325.0,2.47,Richmond & University,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",N,Toronto,"Newly Updated 1 Br+Solarium Perfect For Home Office In Heart Of Financial & Entertainment District.10Ft Ceilings,New Wide Plank Laminate Flrs,New Baseboards,Freshly Painted,New S/S Kitchen Appl,New Chrome Door Hardware.New W/I Closet In Master,Sliding French Doors To Solarium W/Jlte Balcony,Granite Breakfast Bar & Counter In Kitchen.Steps From Osgood Subway Stn,Queen West,Eaton's Centre,Hospitals,Shangrila Hotel, &More.Very Well Kept Established Building."
C4912287,Unit 210 - 833 King St W,Niagara - Toronto,Condo Apt,615000.0,650904.0,2020-09-15,640000.0,1,1,1,2393.0,"Condo Apt, Loft",546.0,51-99,700-799 feet??,,"water,heat",2,14.0,2020-09-15,2020-09-18,1991.0,2.15,King & Niagara,"Rooftop Deck/Garden, Visitor Parking",NW,Toronto,"Follow Your Nose To The Home Of Your Dreams In The Boutique Perfume Factory Lofts! Only 52 Units! With Expansive Windows, Soaring 10 Foot Ceilings, A Wonderful Open And Very Livable Floor Plan And A Superb King West Location (Steps To Stanley Park) This Loft Is Just The Ticket To The Walk-Able, Bike-Able Lifestyle You've Been Longing To Embrace! And Here's A Hint - You Can Skip The Elevator And Take The Stairs From The Side Door Off Niagara Street!"
W4910585,Unit 108 - 65 Southport St,High Park-Swansea - Toronto,Condo Apt,699000.0,785193.0,2020-09-18,705000.0,3,2,1,2640.0,"Condo Apt, Apartment",842.0,31-50,1200-1399 feet??,,"water,hydro,heat",3,14.0,2020-09-14,2020-09-22,3300.0,3.22,Windermere & Queensway,"Exercise Room, Games Room, Gym, Indoor Pool, Party/Meeting Room, Sauna",SE,Toronto,"Gorgeously Renovated From Top To Bottom, Located In The Most Desirable Area Of Swansea. Surrounded By Million Dollar Homes, Mins To High Park, The Lake, 24 Hour Sobey's/Shoppers Drug Mart. Take Advantage Of The Great Outdoors! No Elevators. Top Ranked School District, Easy Access To Hwys,Bike Paths,Ttc, Bloor West Village. Well Managed Complex, All Utilities, Premium Cable, High Speed Internet Included In Condo Fees!"
C4910166,Unit 1308 - 1603 Eglinton Ave W,Oakwood-Vaughan - Toronto,Condo Apt,719000.0,703580.0,2020-09-18,600000.0,2,2,1,,"Condo Apt, Apartment",,New,800-899 feet??,,heat,4,91.0,2020-09-13,2020-09-22,2064.0,2.63,Eglinton Ave W & Oakwood Ave,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Security System",N,Toronto,"Brand New 2 Bedroom, 2 Bathroom Assignment Sale! Occupancy Sept 28th. Motivated Seller! Lots Of Windows, Lots Of Upgrades! Corner Unit, Facing North West, With 2 Big Balconies. Spacious Layout With Beautiful Finishes! Many Amenities And Steps Away From Convenient Shopping, Dining. Connected Directly To Eglinton Lrt. Motivated Seller!"
C4909508,Unit 407 - 707 Dovercourt Rd,Palmerston-Little Italy - Toronto,Condo Apt,599900.0,664021.0,2020-09-15,599000.0,1,1,1,2065.0,"Condo Apt, Loft",483.0,10-Jun,500-599 feet??,,"water,heat",6,8.0,2020-09-11,2020-09-23,2200.0,2.7,Bloor & Dovercourt,"Bike Storage, Gym, Party/Meeting Room, Security System",W,Toronto,"Excellent Investment In This Boutique Loft Building In Great Bloor West And Dovercourt Location. Fabulous A+ Tenant On Lease Until May 31/2020 (At $2200+Hydro) And Would Like To Stay Long-Term. 1 Bed, 1 Bath With Balcony Overlooking Lovely West Views, Greenery. Laminate Floors, Ss Appliances. Parking & Locker Included."
C4908792,Unit 402 - 628 Fleet St,Niagara - Toronto,Condo Apt,649000.0,661153.0,2020-09-12,665000.0,1+1,1,1,2488.0,"Condo Apt, Apartment",482.0,,700-799 feet??,,"water,heat",6,14.0,2020-09-11,2020-09-18,2319.0,2.79,Bathurst & Lakeshore & Fort York,"Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",W,Toronto,"Luxury Living In Fort York At West Harbour City! Stunning Art Deco Style Architecture Sets This Address Apart! Beautifully Appointed & Spacious 1 Bedroom + Den With Sunny West Views Over June Callwood Park! Luxury Interior Finishes Included. Resort Style Amenities With Indoor Pool/Gym, 24Hr Concierge, Guest Suites, Party Room & More! Ttc & Waterfront Parks/Trails At Your Door. Steps To Loblaws, Shoppers & Bentway In This Fantastic Neighbourhood. Shows Well A+"
