Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Date_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
C4929583,Unit 340 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 699,000","$708,680",2020-10-11,,2 Bedrooms,1 Bathrooms,1 Garage,"$ 2,650","Condo Apt, Loft",$581/month,11-15,700-799 feet²,None,"water,heat",16 days,23 day(s),2020-09-26,2020-10-10,"$2,408",2.46%,Spadina / Dupont,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",S,Toronto,"* Stylish Madison Lofts * Great Value Large 755Sq Ft + 50 Sq Ft Balcony * Annex Neighbourhood * Steps To Subway, Shops, Cafes And Museums * Walk To Yorkville * Bright South Views From Private Balcony * Soaring Ceilings * Fabulous Finishings * Wonderful Architecture With High Ceilings * Dramatic Lobby Entrance * Amenities Include Fully Equipped Gym, Party Room, Roof Deck/Garden W/Bbq's, Concierge.Fees 581.25 Inc Parking/Locker, Sep Den Used As Bedroom 2"
C4920186,Unit 1503 - 501 St Clair Ave,Casa Loma - Toronto,Condo Apt,"$ 595,000","$604,312",2020-10-12,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,468","Condo Apt, Apartment",$509/month,0-5,600-699 feet²,None,"water,heat",23 days,23 day(s),2020-09-19,2020-10-09,"$2,179",2.63%,St Clair & Bathurst,"Bbqs Allowed, Exercise Room, Games Room, Gym, Indoor Pool, Party/Meeting Room",E,Toronto,"Golden Opportunity 1 Bedroom Condo In High Demand Area. Beautiful View From Spacious Balcony Of 15th Floor. 9 Ft Ceiling, Neighborhood, Steps To Subway, Park, Shopping, Restaurant, Farmer's Market. 24 Hrs Concierge, Rooftop Deck With Infinity Pool And Bbq, Gym, Sauna, Party Room, Screening Room."
C4941658,Unit 1907 - 501 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 899,000","$900,363",2020-10-10,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 4,100","Condo Apt, Apartment",$889/month,0-5,800-899 feet²,Other,"water,heat",8 days,23 day(s),2020-10-05,2020-10-06,"$3,175",2.32%,St Clair W & Bathurst (Subway),"Bbqs Allowed, Bike Storage, Exercise Room, Games Room, Guest Suites, Outdoor Pool",S,Toronto,"The View Is Priceless & Unobstructed. Rise Award Wining Corner Unit Layout. Fabulous 2 Br & 2 Bath In Luxury Casa Loma Local, St. Clair Subway Station. Easy Walk To Wychwood Barns, Ravines, Grocery + Future Lcbo, Forest Hill Village. This Suite Offers 9' Ceilings, Full Windows & Multi Walkouts To Terrace, Gas Cook Top And Bbq Hook Up, Stainless Steel Appliances. Amenities Incl.Rooftop Terrace With Infinity Pool ,Outdoor Cabanas. Parking & Locker Included.."
C4897840,Unit 506 - 1 Benvenuto Pl,Casa Loma - Toronto,Condo Apt,"$ 2,895,000","$2,846,964",2020-09-04,,2+1 Bedrooms,3 Bathrooms,2 Garage,"$ 6,621","Condo Apt, Apartment",$1563/month,-,1800-1999 feet²,Apartment,"water,heat",39 days,23 day(s),2020-09-03,2020-09-04,"$7,000",1.87%,Avenue/ St Clair,,N,Toronto,"The Benvenuto-A Toronto Icon. Rarely Offered 2 Br, 3 Bath & Family Room That Offers Over 1860 Sf. Generously Sized Rooms, Open Concept, 3 Walkouts To Balconies. Exciting Split Plan For Max Privacy & Offers Light-Filled Wall To Wall Windows. Spectacular Kitchen & Bath's From Bellini! Designer Finishes & Decor Thru-Out. Including 2 Car Parking & Locker. Hotel Quality Amenities Offered For The Owners In This Heritage Designated Landmark Bldg."
C4945632,Unit 102 - 195 Poplar Plains Rd,Casa Loma - Toronto,Condo Apt,"$ 1,199,000","$1,177,924",2020-10-12,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 4,702","Condo Apt, 2-Storey",$599/month,51-99,1400-1599 feet²,None,water,4 days,23 day(s),2020-10-08,2020-10-08,"$3,353",2.19%,Edmund West Of Avenue,,W,Toronto,"Welcome To This Perfectly Situated South Hill 2 Level Condo In A 6 Unique Boutique Building Nearly 1600 Sq Ft. Boasting A Large Living Room W/ Fireplace, Formal Dining Room & Updated Kitchen. The Oversized Master Bedroom Has 3 Huge Closets Incl. Walk-In & A Fireplace Adds Ambiance & A Coziness Everyone Can Enjoy. With Ample Storage, Large Above Grade Windows, Main Floor Powder Room & Private Fenced Courtyard W/ Garden, This Home Is Sure To Tick All The Boxes"
C4849344,Unit 325 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 749,900","$749,345",2020-07-29,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,579","Condo Apt, Loft",$509/month,-,700-799 feet²,None,"water,heat",76 days,27 day(s),2020-07-28,2020-07-29,"$2,250",2.17%,Dupont/Spadina,,E,Toronto,"Welcome To The Madison Lofts! Unit 325 Is A 1 + Den Loft With Just Under 800 Sqft Of Functional Living Space. Floor To Ceiling Windows, Exposed Loft Style With High Ceilings. Kitchen Is Up To Date With Modern Stainless Steel Appliances. Den Space Perfect For Home Office, Located At The Front Of The Condo. Gym, Visitor Parking, Roof Top Deck With Bbq Terrace And Party Room."
C4886937,Unit 408 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 1,188,000","$1,280,722",2020-09-22,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,712","Condo Apt, Loft",$829/month,11-15,1000-1199 feet²,None,"water,heat",48 days,23 day(s),2020-08-26,2020-09-22,"$3,616",2.11%,Spadina And Dupont,,Nw,Toronto,"Large Split 2 Bdrm In The Highly Coveted Art Deco Conversion Madison Lofts. Smart Flr Plan W/No Wasted Space. Sky High Ceilings, Exposed Duct Work, 2 Walk In Closets & A Castle View Make This Loft Unique. Sunsets And Tree Views From The Terrace W/An Abundance Of Light Pouring Into This 1095Sqft Space Through Massive Floor To Ceiling Windows. Freshly Painted. Fabulous Amenities & A Short Walk To Ttc, Parks, Grocery, Retail, Cafes. This Location Has It It All!"
C4902486,Unit 129 - 1 Benvenuto Pl,Casa Loma - Toronto,Condo Apt,"$ 875,000","$812,518",2020-09-08,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 3,134","Condo Apt, Apartment",$766/month,-,900-999 feet²,Apartment,"water,heat",39 days,23 day(s),2020-09-03,2020-09-08,"$2,308",1.67%,Avenue/ St.Clair,"Exercise Room, Games Room, Recreation Room, Rooftop Deck/Garden, Security Guard, Visitor Parking",W,Toronto,Luxury Living In The Exclusive Benvenuto- A Rarely Offered 1+1 Bedroom Suite With Almost 1000 Sf Of Modern Living Space. Generously Sized & Sun Filled W/ Wall To Wall Windows. Fantastic Open Concept Layout & Designer Finishes! Located On A Priv. 4 Acre Hilltop In Heart Of Midtown! Hotel Quality Amenities Offered For The Owners In This Heritage Designated Landmark Bldg. Priced To Sell At An Amazing $/Sqft.
C4903971,Unit 511 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 1,168,000","$1,209,336",2020-09-15,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 4,019","Condo Apt, Loft",$924/month,-,1200-1399 feet²,None,"water,heat",34 days,23 day(s),2020-09-08,2020-09-15,"$3,519",2.02%,Dupont St And Spadina Rd,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Sauna, Visitor Parking",W,Toronto,"Welcome Home! Fabulous Madison Ave Lofts! Breathtaking Sunset Casa Loma Views From Your Oversized Terrace. Soaring Ceilings With Floor To Ceiling Windows & Exposed Ducts - The Industrial Vibe Never Looked So Good. Both Bedrooms Boast Ensuite Washrooms And A Den That You Might As Well Call Another Bedroom. Minutes From Downtown, But Nestled In A Community That Is Full Of Nature And Trails. This Is Somewhere You Would Truly Love To Call Home."
C4906526,Unit 321 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 798,000","$772,925",2020-09-10,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 3,250","Condo Apt, Loft",$702/month,-,1000-1199 feet²,None,"water,heat",33 days,23 day(s),2020-09-10,2020-09-10,"$2,409",1.99%,Davenport Rd & Dupont,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Sauna, Visitor Parking",W,Toronto,"1+1-Bed In Madison Lofts, An Intimate, Low-Rise Building Situated In South Hill. This Sun Filled End Unit Faces West W/Juliette Balc. & Tall Windows Overlooking Serene Private Landscape Of Mature Trees. Ideal Layout With Approx. 1,002 Sq. Ft & 12'4"" High Exposed Concrete Ceilings, W/Modern Kitchen, Open Dining/Living, Spacious Master W/Ensuite, Perfect Home Office/Guest Bed. Well Executed Design Throughout. Only $796 Per Sq. Ft.! Dupont Station 3M Walk"
C4849618,Unit 604 - 377 Madison Ave,Casa Loma - Toronto,Condo Apt,"$ 2,199,000","$2,065,203",2020-08-31,,3 Bedrooms,3 Bathrooms,2 Garage,"$ 9,177","Condo Apt, Apartment",$1510/month,0-5,1800-1999 feet²,None,,75 days,26 day(s),2020-07-29,2020-08-31,"$5,095",1.42%,Spadina & Davenport,"Concierge, Gym, Media Room, Party/Meeting Room, Security System, Visitor Parking",Sw,Toronto,One-Of-A-Kind 1937Sf 3Bdrm Corner Suite. Custom Designed From 2 Units. Features 475Sf Ext Over 2 Balc & 1 Terrace--With Gas & Water Bibs; Large Master Suite With Dress Rm & 5Pc Ensuite; Wood Floors & Quartz Counters. 2 Owned Priv Locker Rms Adjacent To 2 Pkg Spots.
C4913649,Unit 514 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 1,399,000","$1,344,867",2020-09-17,,1 Bedrooms,2 Bathrooms,2 Garage,"$ 3,626","Condo Apt, Apartment",$917/month,11-15,1000-1199 feet²,None,"water,heat",27 days,24 day(s),2020-09-15,2020-09-15,"$3,486",1.82%,Dupont St & Spadina Rd,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Sauna, Security Guard",W,Toronto,"This Stunning One-Of-A-Kind One Bedroom Has An Exceptional Layout And High End Finishes Throughout. This Suite Features A State Of The Art Chefs Kitchen, A Fantastic Private Balcony W/Gas Line, Floor To Ceiling Windows And Ten Foot Ceilings. Top-Of-The Line Finishes And Appliances, 2 Large Locker Rooms & 2 Premium Parking Spots. Not To Be Missed!"
C4882162,Unit 406 - 155 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 899,900","$910,587",2020-10-09,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 3,274","Condo Apt, Apartment",$1012/month,0-5,800-899 feet²,None,"water,heat",50 days,23 day(s),2020-08-23,2020-10-01,"$2,283",1.12%,St. Clair/Avenue Road,"Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",S,Toronto,"The Avenue?celebrated As A Most Prestigious Address In Forest Hill. A Prestigious 5 Star Full Service Building With Valet Parking, 24 Hr. Concierge, Porter Service And Gluckstein Designed Amenities (Luxurious Fitness& Spa Area, Business Center). 9 Ft Coffered Ceilings. This South Facing One Bedroom, Den And Solarium Residence With 825 Sqft Of Finely Finished Space. Move-In Condition. This Is A Truly Rale Offering In One Of Toronto's Best Neighborhoods."
C4936420,Unit 401 - 2 Lynwood Ave,Casa Loma - Toronto,Condo Apt,"$ 1,428,800","$1,406,535",2020-10-09,,2+1 Bedrooms,3 Bathrooms,2 Garage,"$ 5,559","Condo Apt, Apartment",$3193/month,-,1600-1799 feet²,Unfinished,water,12 days,23 day(s),2020-10-01,2020-10-01,"$5,296",1.11%,Avenue Road And St. Clair,"Concierge, Exercise Room, Indoor Pool, Party/Meeting Room, Sauna, Visitor Parking",Nw,Toronto,*Outstanding North/West Corner Suite In A One-Of-A Kind Boutique Building - Offering Privacy & Attentive Service* Only 16 Residences - Boasting Full Amenities* Impeccably Maintained* Beautifully & Efficiently Designed - 1789 Sq Ft* Great For Entertaining - Room For A Grand Piano & Large-Scale Furniture* Home Office/Den* Eat-In Kitchen With A Balcony Walk-Out* Spacious Master Suite* Guest Bedroom With 4-Pc* Powder Room* 2-Car Parking & Huge Private Locker*
C4892071,Unit 906 - 500 Avenue Rd,Casa Loma - Toronto,Condo Apt,"$ 1,650,000","$1,636,316",2020-09-25,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 4,624","Condo Apt, Apartment",$1309/month,-,1400-1599 feet²,None,"water,heat",42 days,23 day(s),2020-08-31,2020-09-25,"$3,263",1%,Avenue Rd / St. Clair,"Car Wash, Concierge, Exercise Room, Party/Meeting Room, Visitor Parking",Se,Toronto,"** Boutique Building With First Class Services In The Heart Of Forest Hill**Absolutely Spectacular Remarkably Renovated From Top To Bottom*Completely Transformed Unit W/Superior Craftsmanship***1485Sqft Luxury Living :Engineering Wood Fl/Open Concept/Porcelain Tiles/Custom Chef Inspired Gourmet Kitchen W High End Appl, Quartz Countertop & Breakfast Bar//Custom B/In Entertainment Unit W Fireplace & Pot Light/Spa Like Ensuite Bath & W/In Closet/Ensuite Laundry*"
C4893297,Unit 301 - 336 Spadina Rd,Casa Loma - Toronto,Condo Apt,"$ 1,895,000","$1,825,125",2020-09-03,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 6,993","Condo Apt, Apartment",$1758/month,-,1600-1799 feet²,None,"water,heat",42 days,24 day(s),2020-09-01,2020-09-02,"$3,175",0.41%,Spadina & St Clair,,Ne,Toronto,Churchill Park Condos. A Stunning Boutique Building Located In South Forest Hill. Walk To The Forest Hill Village & Wow Live At Churchill Park. One Of The Nicest Parks In Toronto. Well Laid Out Close To 1700 Sq Ft Unit With A View Of The Park. Absolutely Stunning Park View Makes Your Forget You Are In The City. Open Concept Family Kitchen & Dining. Wolf Appliances. Breakfast Bar. Stone Counters. All Wolf Appliances. 2 Large Bedrooms. Great Size Terrace.
C4899293,Unit 301 - 150 Heath St,Casa Loma - Toronto,Condo Apt,"$ 2,450,000","$2,368,049",2020-09-25,,2 Bedrooms,2 Bathrooms,2 Garage,"$ 5,074","Condo Apt, Apartment",$2880/month,-,1800-1999 feet²,None,heat,38 days,23 day(s),2020-09-04,2020-09-25,"$4,050",0.25%,Avenue Rd/Heath/St.Clair,"Concierge, Gym, Party/Meeting Room, Visitor Parking",Ne,Toronto,"***Remarkable Newly Fully Renovated To An Exceptional Standard 1963Sqft Unit W Tremendous Ne View In One Of The City's Most Exclusive Boutique Bldg In Forest Hill*Reimagined & Redesigned, Creating A Bright & Airy Atmosphere Open Concept Unit With Desirable Split Bdr*Sophisticated High-End Custom Finishes Inc :Hardwood Fl/Crown Moldings/B/In Lr Wall Unit/B/In Bar/Custom Kitchen W Breakf Bar & Pantry/Spa Retreat Ensuite W Custom Vanity ,Heated Fl &Towel Bar***"
W4868306,Unit 602 - 2464 Weston Rd,Weston - Toronto,Condo Apt,"$ 380,000","$397,395",2020-08-31,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,002","Condo Apt, Apartment",$272/month,-,0-499 feet²,None,water,61 days,16 day(s),2020-08-12,2020-08-31,"$1,711",3.86%,Weston/401,"Bbqs Allowed, Exercise Room, Party/Meeting Room, Visitor Parking",Nw,Toronto,"Location, Location! Attention First Time Home Buyers. Fabulous Open Concept Jr. 1 Bedroom, In A Great Location And Within Steps To Transit, Close Proximity To Highway 401 & 400, Walk To Parks/Green Space, Groceries (Loblaws Superstore Across The Street), You Name It! Quick Commute Downtown With Ttc At Your Door. Low Maintenance Living At Its Finest. Well Maintained & Managed Building. A Must See!"
W4897150,Unit 601 - 2088 Lawrence Ave W,Weston - Toronto,Condo Apt,"$ 469,900","$463,320",2020-10-09,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 1,548","Condo Apt, Apartment",$792/month,-,1000-1199 feet²,None,"water,hydro,heat",39 days,17 day(s),2020-09-03,2020-10-07,"$2,336",3.38%,Lawrence/Scarlett,"Bbqs Allowed, Gym, Party/Meeting Room, Recreation Room, Visitor Parking",E,Toronto,"Welcome To Their Bright & Airy Large 2 Bdrm + Den, 2 Bathroom Home! This Unit Features Updated Kitchen W/ Stainless Steel Appliances, Pot Lights, Open Concept Living And Dining With Walk Out To Balcony, Laminate Flooring Throughout & Includes Parking And Locker. Master Retreat With 4Pc Ensuite & Large Window Giving Tons Of Natural Light. 2nd Bedroom Features Newly Finished Flooring & Is Bright And Spacious. Den Can Be Used As An Office, Steps To Ttc"
W4921402,Unit 702 - 2088 Lawrence Ave W,Weston - Toronto,Condo Apt,"$ 499,000","$481,644",2020-09-21,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 1,691","Condo Apt, Apartment",$873/month,16-30,1000-1199 feet²,None,"water,hydro,heat",21 days,16 day(s),2020-09-21,2020-09-21,"$2,379",3.14%,Lawrence And Scarlett,"Concierge, Exercise Room, Party/Meeting Room, Recreation Room, Visitor Parking",S,Toronto,"Utilities Included In Maintenance Fee. A 1152 Sq. Ft, 8.5' Ceiling Bright Spacious 2 Bedroom + Den With W/O Balcony. 2 Full Baths, Master W/Double Closet & 4 Pc En-Suite. Granite Counter Top With Back Flash, En-Suite Laundry. Great Amenities Including Concierge, Party Room, Gym, Visitor Parking. Step To Ttc, Close To Go Train, School, Markets & Parks. 1 Parking And 1 Locker."
W4925820,Unit 307 - 2464 Weston Rd,Weston - Toronto,Condo Apt,"$ 449,900","$435,268",2020-10-10,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,241","Condo Apt, Apartment",$454/month,11-15,700-799 feet²,None,water,19 days,18 day(s),2020-09-23,2020-10-07,"$1,782",3.13%,Weston Rd. / Hwy 401,"Exercise Room, Party/Meeting Room, Security System",S,Toronto,"A 1+1 Boutique Condo Situated Behind Canada's Top Golf Club, Alongside The Beautiful Humber River, Perfectly Located In The Heart Of The City, Minutes To 401/400/427/407, Commuters Will Love The Ease Of Access To Ttc/ Go, Walking Distance For Groceries, Restaurants, Coffee Shops, And Parks. Having The Entire Home Completely Renovated Provides A Cool, Calm And Tranquil Getaway, With Spa Like Bathroom, Private Balcony, A Home Kept With Great Love And Care."
W4928479,Unit 602 - 3 Hickory Tree Rd,Weston - Toronto,Condo Apt,"$ 480,900","$478,439",2020-09-25,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 1,151","Condo Apt, Apartment",$826/month,-,1000-1199 feet²,None,"water,hydro,heat",17 days,16 day(s),2020-09-25,2020-09-25,"$2,261",3.11%,Weston/Lawrence,"Exercise Room, Indoor Pool, Recreation Room, Sauna, Security Guard, Security System",S,Toronto,"Beautiful 2 Bedroom Condo With An Amazing View! This Unit Is Move-In Ready, Waiting For The Right Buyer! This Lovely Home Contains A: King-Sized Master With A 4 Piece En-Suite, Bedrooms Overlooking The Ravine, A Renovated Kitchen And Much More. Located In A Very Desirable Building, With Many Amenities Offered To The Residents. Close To Public Transit And The New Weston Go Station. This Is A Must See!"
W4904329,(Address not available),Weston - Toronto,Condo Apt,"$ 499,900","$484,040",2020-10-10,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 1,169","Condo Apt, Apartment",$834/month,-,1000-1199 feet²,None,"water,hydro,heat",35 days,17 day(s),2020-09-07,2020-10-09,"$2,261",3.03%,Weston/Lawrence,,Se,Toronto,"Amazing Location Right On The Humber River. Stunning 2 Bed 2 Bath Unit Over 1000 Sq Ft Of Living Space.Very Bright Unit With The View Of River. Fully Upgraded Kitchen W Granite Counter, S/S Appliances, 1 Parking Space, Locker. Steps To Humber River Trail. 2 Mins To Bus Stop , Mins To 401. Fee Includes Heat, Cable, Common Elements, Water Hydro And Cac"
W4865894,Unit 708 - 3 Hickory Tree Rd,Weston - Toronto,Condo Apt,"$ 499,000","$481,816",2020-09-29,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 1,181","Condo Apt, Apartment",$992/month,-,1200-1399 feet²,None,"water,hydro,heat",63 days,16 day(s),2020-08-11,2020-09-29,"$2,380",2.95%,Weston And Lawrence,"Car Wash, Concierge, Exercise Room, Games Room, Gym, Indoor Pool",Ne,Toronto,"Bright And Spacious Space, Pride Of Ownership, Overlooking Humber River And Park. Amazing Sunroom/Office Or Nursery, Incredible Views, Close To Major Highways & Amenities, Walk To Up/Go Train Best Location. Minutes To Downtown And Airport. Luxurious Building Clean And Well Cared For. Must Be Seen!"
W4934300,Unit 410 - 3 Hickory Tree Rd,Weston - Toronto,Condo Apt,"$ 420,000","$429,896",2020-09-30,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,032","Condo Apt, Apartment",$618/month,-,700-799 feet²,None,"water,hydro,heat",13 days,16 day(s),2020-09-30,2020-09-30,"$1,841",2.95%,Weston Rd & Scarlett,,Ne,Toronto,"Beautiful 1 Bedroom Plus Den Condo Features Upgraded Kitchen With Granite Countertop. Laminate/Ceramic Flooring Throughout! Immaculate, Bright And Spacious.Includes1 Parking And 1 Locker. Steps To ""Up/Go Train Stn.,Walk To Lions Park, Humber River Recreational Trails,Shops And Restaurants. Amenities Incl: 24H Concierge, Gym, Indoor Pool, Sauna Party Area & More."
W4912618,Unit 608 - 1 Hickory Tree Rd,Weston - Toronto,Condo Apt,"$ 480,900","$483,072",2020-09-25,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 1,193","Condo Apt, Apartment",$1002/month,-,1000-1199 feet²,None,"water,hydro,heat",28 days,16 day(s),2020-09-15,2020-09-25,"$2,379",2.91%,Lawrence / Scarlett,,Ne,Toronto,"Luxury Living Right On The Humber River Overlooking The Ravine And The Front Fountain! You'll Love This 2+1 Bed 2 Bath Unit W/Updated Kitchen Very Clean Unit W/ Lots Of Windows, And Within The Unit There Is A Big Corridor With Lots Of Storage. Condo Is Situated On Humber River Trails & Other Amenities Incl. Pool, Sauna, Meeting Room, Library, Parks. Min Away From Go Stop, Public Transit & 401. The Condo Fee Is All Inclusive And Unit Has Its Own Locker."
W4921800,Unit 311 - 1 Hickory Tree Rd,Weston - Toronto,Condo Apt,"$ 479,500","$465,810",2020-10-11,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 1,875","Condo Apt, Apartment",$992/month,-,1200-1399 feet²,None,"water,hydro,heat",21 days,18 day(s),2020-09-21,2020-10-06,"$2,294",2.66%,Lawrence And Scarlett,"Car Wash, Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room",Se,Toronto,"Clean Updated Bright And Sun-Filled Freshly Painted Ready To Move In. Features New Laminate Flooring In Living Room, Dining Room, Bedrooms And Sun Room. Master Bedroom With 4 Piece En-Suite Bath And Large Built-In Closet. En-Suite Laundry With New Washer And Dryer."
